"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0,25;5;0,2;0;0,2;0,000186416104690291;445;56
0;0;0;0;0;0;0;0
0,25;5;0,166666666666667;0;0,166666666666667;0,000421331397321367;443;58
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000359040317418584;441;60
0;0;0;0;0;0;0;0
0,25;5;0,142857142857143;0;0,142857142857143;0,000285299252240816;439;62
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000371113028178256;437;64
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000560025233817631;435;66
0;0;0;0;0;0;0;0
0,25;5;0,125;0;0,125;0,000269228814881823;433;68
0;0;0;0;0;0;0;0
0,25;5;0,0909090909090909;0;0,0909090909090909;0,000267083484954001;431;70
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000219517407993907;429;72
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000172511596066931;427;74
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00019306835516468;425;76
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000405627749151923;423;78
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000393926651798079;421;80
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000338020391951484;419;82
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000357785747189588;417;84
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000198417701591677;415;86
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000297539124656983;413;88
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000284353222616641;411;90
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000420627263034479;409;92
0;0;0;0;0;0;0;0
0,25;5;0;0,0714285714285714;-0,0714285714285714;0,000483004027588615;407;94
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000534092893348599;405;96
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000125542546132359;403;98
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000286764809030975;401;100
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000251082918748624;399;102
0;0;0;0;0;0;0;0
0,25;5;0,0769230769230769;0;0,0769230769230769;0,000638637052265928;397;104
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000238404460307895;395;106
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000199786868280569;393;108
0;0;0;0;0;0;0;0
0,25;5;0,0625;0,0625;0;0,000268645799691206;391;110
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000427135138697265;389;112
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000210684826403152;387;114
0;0;0;0;0;0;0;0
0,25;5;0,1;0;0,1;0,000338869389765351;385;116
0;0;0;0;0;0;0;0
0,25;5;0,0434782608695652;0;0,0434782608695652;0,000371321789604251;383;118
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00029123450618244;381;120
0;0;0;0;0;0;0;0
0,25;5;0,08;0;0,08;0,000239493454775849;379;122
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000198508401450741;377;124
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00027039359396557;375;126
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000221913136114423;373;128
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000256973042519176;371;130
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000249182938352333;369;132
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000252080743356203;367;134
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000226607088100527;365;136
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000252548208869033;363;138
0;0;0;0;0;0;0;0
0,25;5;0;0,0344827586206897;-0,0344827586206897;0,000285747679725879;361;140
0;0;0;0;0;0;0;0
0,25;5;0,0740740740740741;0;0,0740740740740741;0,000232567633401933;359;142
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000294095431821938;357;144
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000332922366669374;355;146
0;0;0;0;0;0;0;0
0,25;5;0,0666666666666667;0;0,0666666666666667;0,000433506719814577;353;148
0;0;0;0;0;0;0;0
0,25;5;0,0909090909090909;0,0909090909090909;0;0,000641225455252224;351;150
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000371555513954633;349;152
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00053053618776977;347;154
0;0;0;0;0;0;0;0
0,25;5;0;0,0588235294117647;-0,0588235294117647;0,000359155994888136;345;156
0;0;0;0;0;0;0;0
0,25;5;0,151515151515152;0;0,151515151515152;0,000211521512723486;343;158
0;0;0;0;0;0;0;0
0,25;5;0,1;0;0,1;0,000371941706038717;341;160
0;0;0;0;0;0;0;0
0,25;5;0,0212765957446809;0;0,0212765957446809;0,000336998181938624;339;162
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000216393133183008;337;164
0;0;0;0;0;0;0;0
0,25;5;0,0222222222222222;0;0,0222222222222222;0,000279426752544025;335;166
0;0;0;0;0;0;0;0
0,25;5;0,0425531914893617;0;0,0425531914893617;0,00026030942133452;333;168
0;0;0;0;0;0;0;0
0,25;5;0,176470588235294;0;0,176470588235294;0,00036831905915135;331;170
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000248950278654773;329;172
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000194928629282153;327;174
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000221880277684823;325;176
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000203164650066813;323;178
0;0;0;0;0;0;0;0
0,25;5;0,0149253731343284;0;0,0149253731343284;0,000215537302966781;321;180
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,00024507007181967;319;182
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000248742576414069;317;184
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000238657416929415;315;186
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000211028087150363;313;188
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000185708584815111;311;190
0;0;0;0;0;0;0;0
0,25;5;0,0144927536231884;0;0,0144927536231884;0,000230940299110768;309;192
0;0;0;0;0;0;0;0
0,25;5;0,0140845070422535;0;0,0140845070422535;0,000241717092302767;307;194
0;0;0;0;0;0;0;0
0,25;5;0,0138888888888889;0,0416666666666667;-0,0277777777777778;0,000304837313923733;305;196
0;0;0;0;0;0;0;0
0,25;5;0;0;0;0,000347643757872172;303;198
0;0;0;0;0;0;0;0
0,25;5;0,0285714285714286;0;0,0285714285714286;0,000389948795337486;301;200
0;0;0;0;0;0;0;0
0,25;5;0,0135135135135135;0;0,0135135135135135;0,000314268422440433;299;202
0;0;0;0;0;0;0;0
0,25;5;0,0133333333333333;0;0,0133333333333333;0,000284591068417606;297;204
0;0;0;0;0;0;0;0
0,25;5;0,253012048192771;0;0,253012048192771;0,000876529371173604;295;206
0;0;0;0;0;0;0;0
